geocode_input,match,match_type,match_address,longitude,latitude,parcel_number,join_type,log_id,street_number,street_direction,street_name,street_suffix,street_unit,zip_code
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33161,5307,N,WILKINSON,AVE,A 11,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33157,5307,N,WILKINSON,AVE,A 2,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33158,5307,N,WILKINSON,AVE,A 3,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33159,5307,N,WILKINSON,AVE,A 4,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33160,5307,N,WILKINSON,AVE,A 5,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33166,5307,N,WILKINSON,AVE,A 6,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33162,5307,N,WILKINSON,AVE,A 7,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33163,5307,N,WILKINSON,AVE,A 8,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33164,5307,N,WILKINSON,AVE,A 9,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,26280,5307,N,WILKINSON,AVE,B 12,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33171,5307,N,WILKINSON,AVE,B 13,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33172,5307,N,WILKINSON,AVE,B 14,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33173,5307,N,WILKINSON,AVE,B 15,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33174,5307,N,WILKINSON,AVE,B 16,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33167,5307,N,WILKINSON,AVE,B 17,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33168,5307,N,WILKINSON,AVE,B 18,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33169,5307,N,WILKINSON,AVE,B 19,91607
"5307 N WILKINSON AVE, , CA, 91607",Match,Exact,"5307 WILKINSON AVE, N HOLLYWOOD, CA, 91607",-118.40415903899998,34.166921057000025,141563808,L,33170,5307,N,WILKINSON,AVE,B 20,91607
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,25572,4646,N,WILLIS,AVE,101,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29100,4646,N,WILLIS,AVE,102,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29101,4646,N,WILLIS,AVE,103,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29102,4646,N,WILLIS,AVE,104,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29074,4646,N,WILLIS,AVE,105,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29075,4646,N,WILLIS,AVE,106,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29076,4646,N,WILLIS,AVE,107,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29077,4646,N,WILLIS,AVE,108,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29078,4646,N,WILLIS,AVE,109,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29079,4646,N,WILLIS,AVE,110,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29080,4646,N,WILLIS,AVE,201,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29081,4646,N,WILLIS,AVE,202,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29082,4646,N,WILLIS,AVE,203,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29083,4646,N,WILLIS,AVE,204,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29084,4646,N,WILLIS,AVE,205,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29085,4646,N,WILLIS,AVE,206,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29086,4646,N,WILLIS,AVE,207,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29087,4646,N,WILLIS,AVE,208,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29088,4646,N,WILLIS,AVE,209,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29089,4646,N,WILLIS,AVE,210,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29090,4646,N,WILLIS,AVE,301,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29091,4646,N,WILLIS,AVE,302,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29092,4646,N,WILLIS,AVE,303,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29093,4646,N,WILLIS,AVE,304,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29094,4646,N,WILLIS,AVE,305,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29095,4646,N,WILLIS,AVE,306,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29096,4646,N,WILLIS,AVE,307,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29097,4646,N,WILLIS,AVE,308,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29098,4646,N,WILLIS,AVE,309,91403
"4646 N WILLIS AVE, , CA, 91403",Match,Exact,"4646 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523136299994,34.154762507000044,141560898,R,29099,4646,N,WILLIS,AVE,310,91403
"4656 N WILLIS AVE, , CA, 91403",Match,Exact,"4656 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523147699998,34.15486198200006,141560898,R,29121,4656,N,WILLIS,AVE,,91403
"4658 N WILLIS AVE, , CA, 91403",Match,Exact,"4658 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523149999997,34.154881878000026,141560898,R,29122,4658,N,WILLIS,AVE,,91403
"4660 N WILLIS AVE, , CA, 91403",Match,Exact,"4660 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523152299995,34.15490177300006,141560898,R,29123,4660,N,WILLIS,AVE,,91403
"4662 N WILLIS AVE, , CA, 91403",Match,Exact,"4662 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523154499995,34.15492166800004,141560898,R,25577,4662,N,WILLIS,AVE,,91403
"4664 N WILLIS AVE, , CA, 91403",Match,Exact,"4664 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523156799999,34.15494156300008,141560898,R,25576,4664,N,WILLIS,AVE,,91403
"4666 N WILLIS AVE, , CA, 91403",Match,Exact,"4666 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523159099997,34.15496145800006,141560898,R,25575,4666,N,WILLIS,AVE,,91403
"4668 N WILLIS AVE, , CA, 91403",Match,Exact,"4668 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523161399996,34.15498135400003,141560898,R,25574,4668,N,WILLIS,AVE,,91403
"4670 N WILLIS AVE, , CA, 91403",Match,Exact,"4670 WILLIS AVE, SHERMAN OAKS, CA, 91403",-118.45523163699994,34.155001249000065,141560898,R,25573,4670,N,WILLIS,AVE,,91403
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,25511,8283,N,WILLIS,AVE,1,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28660,8283,N,WILLIS,AVE,10,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28661,8283,N,WILLIS,AVE,11,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28662,8283,N,WILLIS,AVE,12,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28664,8283,N,WILLIS,AVE,14,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28665,8283,N,WILLIS,AVE,15,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28666,8283,N,WILLIS,AVE,16,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28651,8283,N,WILLIS,AVE,17,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28650,8283,N,WILLIS,AVE,18,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28649,8283,N,WILLIS,AVE,19,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28652,8283,N,WILLIS,AVE,2,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28648,8283,N,WILLIS,AVE,20,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28646,8283,N,WILLIS,AVE,22,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28645,8283,N,WILLIS,AVE,23,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28644,8283,N,WILLIS,AVE,24,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28643,8283,N,WILLIS,AVE,25,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28642,8283,N,WILLIS,AVE,26,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28641,8283,N,WILLIS,AVE,27,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28647,8283,N,WILLIS,AVE,28,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28653,8283,N,WILLIS,AVE,3,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28654,8283,N,WILLIS,AVE,4,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28655,8283,N,WILLIS,AVE,5,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28656,8283,N,WILLIS,AVE,6,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28657,8283,N,WILLIS,AVE,7,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28658,8283,N,WILLIS,AVE,8,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28659,8283,N,WILLIS,AVE,9,91402
"8283 N WILLIS AVE, , CA, 91402",Match,Exact,"8283 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529282399997,34.22113372100006,141549441,L,28663,8283,N,WILLIS,AVE,,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,25492,8355,N,WILLIS,AVE,1,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28443,8355,N,WILLIS,AVE,10,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28444,8355,N,WILLIS,AVE,11,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28445,8355,N,WILLIS,AVE,12,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28446,8355,N,WILLIS,AVE,13,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28447,8355,N,WILLIS,AVE,14,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28448,8355,N,WILLIS,AVE,15,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28449,8355,N,WILLIS,AVE,16,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28450,8355,N,WILLIS,AVE,17,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28451,8355,N,WILLIS,AVE,18,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28452,8355,N,WILLIS,AVE,19,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28435,8355,N,WILLIS,AVE,2,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28453,8355,N,WILLIS,AVE,20,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28454,8355,N,WILLIS,AVE,21,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28455,8355,N,WILLIS,AVE,22,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28456,8355,N,WILLIS,AVE,23,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28457,8355,N,WILLIS,AVE,24,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28458,8355,N,WILLIS,AVE,25,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28459,8355,N,WILLIS,AVE,26,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28460,8355,N,WILLIS,AVE,27,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28461,8355,N,WILLIS,AVE,28,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28462,8355,N,WILLIS,AVE,29,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28436,8355,N,WILLIS,AVE,3,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28463,8355,N,WILLIS,AVE,30,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28464,8355,N,WILLIS,AVE,31,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28465,8355,N,WILLIS,AVE,32,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28437,8355,N,WILLIS,AVE,4,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28438,8355,N,WILLIS,AVE,5,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28439,8355,N,WILLIS,AVE,6,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28440,8355,N,WILLIS,AVE,7,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28441,8355,N,WILLIS,AVE,8,91402
"8355 N WILLIS AVE, , CA, 91402",Match,Exact,"8355 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201,34.22275177500006,648859610,L,28442,8355,N,WILLIS,AVE,9,91402
"8903 N WILLIS AVE, , CA, 91402",Match,Exact,"8903 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232142519000035,141549133,L,25519,8903,N,WILLIS,AVE,1,91402
"8903 N WILLIS AVE, , CA, 91402",Match,Exact,"8903 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232142519000035,141549133,L,28700,8903,N,WILLIS,AVE,2,91402
"8903 N WILLIS AVE, , CA, 91402",Match,Exact,"8903 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232142519000035,141549133,L,28699,8903,N,WILLIS,AVE,3,91402
"8903 N WILLIS AVE, , CA, 91402",Match,Exact,"8903 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232142519000035,141549133,L,28701,8903,N,WILLIS,AVE,4,91402
"8903 N WILLIS AVE, , CA, 91402",Match,Exact,"8903 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232142519000035,141549133,L,25520,8903,N,WILLIS,AVE,5,91402
"8903 N WILLIS AVE, , CA, 91402",Match,Exact,"8903 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232142519000035,141549133,L,28702,8903,N,WILLIS,AVE,6,91402
"8903 N WILLIS AVE, , CA, 91402",Match,Exact,"8903 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232142519000035,141549133,L,28703,8903,N,WILLIS,AVE,7,91402
"8903 N WILLIS AVE, , CA, 91402",Match,Exact,"8903 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232142519000035,141549133,L,28704,8903,N,WILLIS,AVE,8,91402
"8927 N WILLIS AVE, , CA, 91402",Match,Exact,"8927 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232515473000035,141549133,L,25516,8927,N,WILLIS,AVE,1,91402
"8927 N WILLIS AVE, , CA, 91402",Match,Exact,"8927 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232515473000035,141549133,L,28678,8927,N,WILLIS,AVE,10,91402
"8927 N WILLIS AVE, , CA, 91402",Match,Exact,"8927 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232515473000035,141549133,L,28679,8927,N,WILLIS,AVE,11,91402
"8927 N WILLIS AVE, , CA, 91402",Match,Exact,"8927 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232515473000035,141549133,L,28680,8927,N,WILLIS,AVE,2,91402
"8927 N WILLIS AVE, , CA, 91402",Match,Exact,"8927 WILLIS AVE, PANORAMA CITY, CA, 91402",-118.45529201099998,34.232515473000035,141549133,L,28681,8927,N,WILLIS,AVE,3,91402
